order_id,member_sk,member_id,product_sk,date_key,order_status,quantity,amount_twd,coupon_discount_twd
O0002485,177,M00153,24,20260523,paid,2,36430.0,0
O0002486,302,M00256,27,20260630,paid,3,63300.0,600
O0002487,161,M00140,30,20260601,paid,3,98233.0,800
O0002488,157,M00136,68,20260608,completed,1,71493.0,0
O0002489,451,M00386,21,20260516,paid,2,116197.0,400
O0002490,354,M00303,50,20260524,cancelled,2,107402.0,600
O0002491,389,M00332,86,20260513,completed,3,17805.0,200
O0002492,233,M00199,49,20260613,paid,1,19606.0,800
O0002493,438,M00374,34,20260528,completed,3,108560.0,800
O0002494,348,M00297,91,20260604,paid,1,73454.0,0
O0002495,83,M00071,15,20260513,completed,3,59611.0,800
O0002496,304,M00257,30,20260604,paid,2,111140.0,0
O0002497,70,M00060,4,20260518,cancelled,3,115154.0,800
O0002498,336,M00287,99,20260518,completed,3,52481.0,0
O0002499,139,M00121,22,20260501,completed,2,38962.0,0
O0002500,499,M00429,32,20260621,completed,3,114690.0,600
O0002501,26,M00022,4,20260602,completed,1,48563.0,0
O0002502,463,M00397,54,20260515,paid,2,53320.0,800
O0002503,388,M00331,30,20260608,completed,2,25012.0,400
O0002504,421,M00359,74,20260501,paid,2,17066.0,800
O0002505,60,M00052,54,20260628,paid,2,118368.0,400
O0002506,270,M00231,24,20260529,paid,1,56140.0,400
O0002507,405,M00347,73,20260512,completed,2,14496.0,400
O0002508,150,M00131,87,20260608,completed,1,55406.0,200
O0002509,89,M00077,93,20260614,completed,1,10296.0,200
O0002510,97,M00085,62,20260517,cancelled,3,99097.0,200
O0002511,6,M00006,95,20260509,completed,3,34576.0,200
O0002512,7,M00007,86,20260505,paid,3,115790.0,400
O0002513,413,M00353,55,20260524,completed,3,36261.0,600
O0002514,18,M00016,69,20260621,paid,1,88350.0,400
O0002515,436,M00372,82,20260615,paid,3,72437.0,0
O0002516,43,M00037,12,20260503,completed,1,105745.0,200
O0002517,505,M00434,91,20260628,cancelled,2,111496.0,200
O0002518,99,M00087,62,20260616,paid,3,18885.0,600
O0002519,268,M00230,27,20260504,paid,3,40746.0,400
O0002520,515,M00443,35,20260622,paid,3,16440.0,0
O0002521,138,M00120,39,20260609,paid,3,25366.0,400
O0002522,242,M00207,93,20260620,completed,1,53141.0,400
O0002523,410,M00351,51,20260506,paid,1,47357.0,600
O0002524,190,M00166,37,20260621,cancelled,3,105956.0,600
O0002525,505,M00434,61,20260611,paid,3,42651.0,800
O0002526,224,M00192,58,20260613,paid,1,2598.0,0
O0002527,570,M00492,68,20260609,paid,3,7448.0,0
O0002528,482,M00414,96,20260504,paid,3,41204.0,0
O0002529,559,M00483,71,20260630,cancelled,2,118075.0,600
O0002530,362,M00310,95,20260512,completed,3,54628.0,800
O0002531,325,M00277,91,20260510,completed,1,103999.0,0
O0002532,121,M00107,70,20260626,paid,1,87597.0,400
O0002533,106,M00092,84,20260603,cancelled,2,56531.0,400
O0002534,397,M00339,88,20260512,paid,3,58279.0,800
O0002535,377,M00322,30,20260607,completed,1,100665.0,400
O0002536,222,M00191,74,20260629,paid,2,51296.0,200
O0002537,359,M00307,34,20260623,completed,3,69095.0,600
O0002538,317,M00270,9,20260614,paid,2,48364.0,200
O0002539,539,M00466,73,20260509,completed,1,74467.0,200
O0002540,361,M00309,44,20260530,cancelled,3,106532.0,800
O0002541,51,M00045,14,20260624,paid,2,119638.0,600
O0002542,370,M00316,80,20260626,cancelled,1,79746.0,800
O0002543,147,M00128,15,20260503,paid,1,32694.0,200
O0002544,439,M00375,55,20260507,cancelled,2,90021.0,0
O0002545,551,M00475,44,20260601,cancelled,3,31697.0,400
O0002546,186,M00162,94,20260618,completed,3,72551.0,800
O0002547,532,M00459,93,20260515,cancelled,3,36836.0,800
O0002548,523,M00451,12,20260619,paid,3,19774.0,800
O0002549,290,M00246,54,20260529,completed,2,51157.0,600
O0002550,260,M00223,77,20260513,completed,3,6456.0,400
O0002551,545,M00470,49,20260625,paid,3,47559.0,800
O0002552,531,M00458,99,20260613,paid,3,45557.0,800
O0002553,277,M00236,14,20260519,paid,3,98737.0,200
O0002554,387,M00330,36,20260524,completed,2,36724.0,200
O0002555,221,M00190,1,20260628,completed,1,110848.0,600
O0002556,57,M00050,71,20260621,completed,3,37804.0,400
O0002557,351,M00300,80,20260528,completed,3,42795.0,800
O0002558,359,M00307,88,20260620,completed,3,30330.0,200
O0002559,61,M00053,7,20260518,completed,3,13769.0,400
O0002560,195,M00170,77,20260610,paid,2,38955.0,400
O0002561,9,M00009,90,20260529,paid,3,76935.0,600
O0002562,392,M00335,11,20260502,cancelled,3,5948.0,400
O0002563,201,M00174,1,20260611,completed,2,4843.0,400
O0002564,181,M00157,67,20260616,paid,3,69889.0,400
O0002565,114,M00100,47,20260617,cancelled,2,45412.0,0
O0002566,487,M00419,91,20260527,paid,2,19863.0,600
O0002567,433,M00370,90,20260528,completed,1,100189.0,0
O0002568,222,M00191,14,20260610,completed,2,20404.0,200
O0002569,409,M00350,69,20260626,paid,3,70965.0,200
O0002570,202,M00175,16,20260509,completed,3,11388.0,200
O0002571,161,M00140,33,20260616,paid,1,72045.0,200
O0002572,5,M00005,69,20260502,paid,1,75418.0,200
O0002573,392,M00335,93,20260517,cancelled,1,103367.0,400
O0002574,184,M00160,82,20260627,paid,3,102439.0,200
O0002575,276,M00235,7,20260607,completed,2,56277.0,0
O0002576,384,M00328,39,20260618,completed,1,12618.0,800
O0002577,500,M00430,39,20260504,paid,3,110580.0,600
O0002578,3,M00003,79,20260606,paid,2,17060.0,600
O0002579,208,M00180,88,20260529,cancelled,2,28928.0,800
O0002580,99,M00087,6,20260613,paid,2,63620.0,200
O0002581,337,M00288,6,20260516,completed,3,71461.0,800
O0002582,139,M00121,58,20260515,paid,3,69444.0,200
O0002583,493,M00425,17,20260601,paid,2,96688.0,600
O0002584,356,M00305,90,20260531,paid,1,58582.0,400
O0002585,502,M00432,18,20260610,paid,3,115871.0,0
O0002586,34,M00028,49,20260520,paid,1,98522.0,600
O0002587,580,M00500,90,20260525,completed,2,68777.0,200
O0002588,349,M00298,12,20260501,completed,3,27988.0,200
O0002589,517,M00445,51,20260526,paid,3,25722.0,800
O0002590,556,M00480,23,20260528,completed,2,45027.0,0
O0002591,354,M00303,65,20260614,paid,3,5147.0,800
O0002592,59,M00052,28,20260501,cancelled,3,63299.0,800
O0002593,550,M00474,94,20260526,paid,3,38704.0,800
O0002594,429,M00366,63,20260619,paid,1,50516.0,200
O0002595,461,M00395,49,20260513,paid,2,40389.0,800
O0002596,300,M00254,75,20260630,paid,3,4980.0,0
O0002597,565,M00489,92,20260506,completed,2,117022.0,600
O0002598,476,M00409,2,20260530,completed,2,39006.0,200
O0002599,50,M00044,20,20260626,cancelled,1,95324.0,200
O0002600,554,M00478,80,20260510,completed,2,76853.0,0
O0002601,31,M00026,25,20260627,completed,1,108974.0,800
O0002602,29,M00025,44,20260624,cancelled,3,15897.0,200
O0002603,477,M00410,38,20260618,paid,2,3085.0,800
O0002604,552,M00476,84,20260512,paid,2,100777.0,0
O0002605,331,M00282,29,20260508,completed,2,16356.0,800
O0002606,222,M00191,81,20260512,completed,2,6269.0,400
O0002607,193,M00169,89,20260619,paid,1,37238.0,600
O0002608,108,M00094,72,20260603,completed,1,44851.0,0
O0002609,27,M00023,10,20260602,completed,1,91008.0,400
O0002610,518,M00446,24,20260604,paid,1,76663.0,600
O0002611,252,M00216,57,20260528,completed,2,74058.0,200
O0002612,285,M00241,30,20260628,completed,2,30096.0,200
O0002613,144,M00125,22,20260606,paid,3,57760.0,800
O0002614,130,M00115,95,20260526,cancelled,1,70115.0,800
O0002615,511,M00440,74,20260630,completed,3,114048.0,0
O0002616,340,M00290,44,20260615,paid,2,8836.0,600
O0002617,504,M00433,91,20260612,paid,3,32298.0,800
O0002618,159,M00138,1,20260530,paid,1,35958.0,400
O0002619,200,M00174,18,20260524,paid,3,38587.0,200
O0002620,9,M00009,23,20260613,paid,1,12732.0,200
O0002621,302,M00256,23,20260522,cancelled,1,107289.0,200
O0002622,515,M00443,78,20260501,cancelled,2,4273.0,400
O0002623,101,M00089,24,20260506,completed,3,111512.0,0
O0002624,35,M00029,36,20260615,paid,2,32346.0,0
O0002625,223,M00192,64,20260505,paid,2,108040.0,0
O0002626,224,M00192,87,20260625,paid,2,94580.0,0
O0002627,227,M00194,56,20260620,paid,3,58771.0,800
O0002628,98,M00086,97,20260524,cancelled,1,105911.0,400
O0002629,74,M00063,47,20260621,paid,3,110062.0,400
O0002630,380,M00325,65,20260521,paid,1,11784.0,0
O0002631,509,M00438,42,20260620,completed,2,19740.0,200
O0002632,7,M00007,73,20260604,paid,1,14698.0,0
O0002633,84,M00072,68,20260504,paid,1,66288.0,800
O0002634,159,M00138,95,20260624,cancelled,1,71564.0,200
O0002635,410,M00351,35,20260630,paid,1,67144.0,200
O0002636,61,M00053,13,20260614,completed,1,13458.0,600
O0002637,384,M00328,81,20260507,paid,3,4795.0,0
O0002638,321,M00273,78,20260510,completed,1,30451.0,200
O0002639,177,M00153,71,20260626,paid,2,65993.0,600
O0002640,320,M00272,2,20260608,paid,3,98798.0,800
O0002641,139,M00121,60,20260508,completed,1,70209.0,0
O0002642,45,M00039,97,20260620,paid,2,47636.0,600
O0002643,255,M00218,5,20260601,paid,1,28303.0,400
O0002644,255,M00218,74,20260502,completed,3,61416.0,800
O0002645,377,M00322,78,20260517,paid,1,82547.0,0
O0002646,58,M00051,40,20260614,cancelled,2,1077.0,600
O0002647,250,M00214,18,20260606,completed,2,87334.0,400
O0002648,166,M00145,18,20260629,paid,3,85878.0,0
O0002649,381,M00326,6,20260512,paid,1,100022.0,600
O0002650,8,M00008,89,20260605,paid,3,28901.0,400
O0002651,189,M00165,49,20260602,completed,1,35368.0,600
O0002652,258,M00221,65,20260531,paid,3,54480.0,800
O0002653,306,M00259,90,20260521,completed,1,110096.0,600
O0002654,473,M00406,65,20260612,cancelled,1,42748.0,600
O0002655,406,M00348,97,20260508,paid,1,102477.0,800
O0002656,186,M00162,27,20260531,cancelled,3,63186.0,600
O0002657,373,M00318,2,20260603,paid,2,78859.0,800
O0002658,334,M00285,47,20260507,paid,1,1073.0,400
O0002659,98,M00086,81,20260608,paid,1,98352.0,400
O0002660,558,M00482,97,20260620,paid,1,4967.0,200
O0002661,496,M00427,72,20260513,completed,2,1561.0,0
O0002662,202,M00175,29,20260623,completed,1,14606.0,600
O0002663,458,M00392,99,20260510,paid,3,68623.0,0
O0002664,179,M00155,85,20260611,cancelled,1,57218.0,200
O0002665,313,M00266,100,20260516,completed,2,84871.0,0
O0002666,468,M00402,45,20260508,cancelled,1,14185.0,0
O0002667,299,M00253,77,20260507,paid,2,35181.0,600
O0002668,76,M00065,10,20260605,paid,3,99344.0,600
O0002669,501,M00431,7,20260609,paid,2,54844.0,0
O0002670,181,M00157,70,20260618,completed,2,84186.0,800
O0002671,185,M00161,25,20260613,completed,1,57374.0,0
O0002672,319,M00272,86,20260524,paid,1,17415.0,400
O0002673,164,M00143,30,20260614,paid,3,53447.0,0
O0002674,53,M00046,100,20260607,cancelled,3,76096.0,200
O0002675,113,M00099,84,20260515,completed,3,110510.0,800
O0002676,288,M00244,42,20260521,completed,2,12248.0,0
O0002677,38,M00032,11,20260523,paid,1,66362.0,400
O0002678,375,M00320,94,20260511,paid,3,43372.0,400
O0002679,377,M00322,67,20260603,completed,3,102212.0,800
O0002680,506,M00435,19,20260520,completed,3,38763.0,600
O0002681,377,M00322,42,20260609,paid,2,88583.0,0
O0002682,51,M00045,6,20260616,completed,1,8638.0,800
O0002683,37,M00031,33,20260526,paid,1,60033.0,200
O0002684,333,M00284,72,20260601,completed,3,88125.0,200
O0002685,270,M00231,23,20260618,paid,3,77335.0,800
O0002686,457,M00391,5,20260629,completed,1,49765.0,200
O0002687,482,M00414,69,20260511,paid,3,84660.0,400
O0002688,214,M00185,52,20260625,paid,2,26030.0,200
O0002689,490,M00422,7,20260506,paid,1,35536.0,600
O0002690,202,M00175,38,20260606,paid,2,105281.0,400
O0002691,513,M00442,26,20260514,completed,3,88773.0,0
O0002692,258,M00221,59,20260617,paid,3,97229.0,200
O0002693,535,M00462,95,20260508,paid,1,73865.0,0
O0002694,73,M00062,51,20260610,paid,3,30511.0,0
O0002695,288,M00244,88,20260518,completed,1,20092.0,600
O0002696,26,M00022,46,20260611,paid,3,90918.0,0
O0002697,119,M00105,42,20260608,completed,1,89400.0,400
O0002698,219,M00189,11,20260623,paid,1,54285.0,400
O0002699,544,M00469,13,20260525,cancelled,1,115283.0,800
O0002700,469,M00402,98,20260603,paid,1,20129.0,600
O0002701,321,M00273,17,20260611,paid,3,70248.0,400
O0002702,47,M00041,80,20260626,completed,1,21395.0,600
O0002703,381,M00326,20,20260620,completed,3,89127.0,0
O0002704,113,M00099,75,20260522,completed,1,31626.0,200
O0002705,227,M00194,12,20260613,paid,1,45458.0,800
O0002706,88,M00076,64,20260624,cancelled,2,115252.0,600
O0002707,293,M00248,80,20260511,paid,2,83852.0,800
O0002708,247,M00211,27,20260602,paid,1,111101.0,200
O0002709,308,M00261,49,20260610,completed,1,17617.0,800
O0002710,309,M00262,46,20260527,completed,3,86200.0,200
O0002711,419,M00358,22,20260531,cancelled,2,105403.0,0
O0002712,122,M00108,19,20260607,paid,3,72433.0,400
O0002713,487,M00419,54,20260531,paid,2,83293.0,200
O0002714,397,M00339,57,20260629,completed,3,38035.0,600
O0002715,109,M00095,11,20260605,paid,2,75507.0,200
O0002716,148,M00129,57,20260602,paid,3,34970.0,200
O0002717,140,M00121,61,20260620,cancelled,3,8540.0,0
O0002718,393,M00336,7,20260613,paid,2,50045.0,200
O0002719,528,M00455,9,20260610,paid,2,53522.0,800
O0002720,171,M00149,27,20260510,completed,1,107483.0,200
O0002721,123,M00109,81,20260528,paid,3,60147.0,800
O0002722,467,M00401,68,20260503,cancelled,1,57406.0,600
O0002723,510,M00439,16,20260625,completed,3,2073.0,200
O0002724,331,M00282,15,20260501,paid,1,15476.0,800
O0002725,418,M00357,28,20260630,completed,3,26886.0,600
O0002726,134,M00117,57,20260514,paid,3,113747.0,600
O0002727,161,M00140,24,20260612,completed,1,41249.0,800
O0002728,293,M00248,78,20260617,completed,1,32298.0,800
O0002729,255,M00218,29,20260624,completed,2,65338.0,400
O0002730,216,M00187,56,20260527,cancelled,3,79770.0,600
O0002731,178,M00154,14,20260626,paid,1,68931.0,600
O0002732,521,M00449,63,20260509,completed,2,21164.0,600
O0002733,421,M00359,27,20260519,completed,2,62755.0,800
O0002734,439,M00375,1,20260504,paid,1,95144.0,400
O0002735,283,M00240,59,20260611,paid,1,88634.0,0
O0002736,92,M00080,60,20260518,cancelled,1,86750.0,200
O0002737,146,M00127,84,20260517,paid,1,20560.0,0
O0002738,404,M00346,77,20260625,paid,2,70138.0,600
O0002739,202,M00175,23,20260529,paid,3,112735.0,400
O0002740,478,M00411,54,20260507,completed,1,74256.0,400
O0002741,530,M00457,64,20260622,completed,2,41469.0,200
O0002742,64,M00056,71,20260607,paid,2,80291.0,200
O0002743,16,M00014,7,20260619,paid,2,56444.0,800
O0002744,267,M00229,9,20260618,cancelled,1,58171.0,200
O0002745,489,M00421,41,20260525,completed,1,23461.0,200
O0002746,425,M00363,35,20260508,paid,1,109294.0,800
O0002747,93,M00081,54,20260514,completed,1,76349.0,200
O0002748,468,M00402,34,20260502,cancelled,1,27971.0,800
O0002749,243,M00208,20,20260605,paid,1,40056.0,0
O0002750,537,M00464,35,20260624,paid,3,93496.0,400
O0002751,438,M00374,57,20260601,cancelled,2,119343.0,200
O0002752,132,M00116,72,20260518,paid,1,77230.0,800
O0002753,345,M00295,8,20260602,completed,2,78879.0,0
O0002754,410,M00351,14,20260629,paid,3,36165.0,800
O0002755,428,M00365,84,20260627,paid,2,21953.0,800
O0002756,356,M00305,66,20260506,completed,3,60070.0,200
O0002757,291,M00247,47,20260517,completed,3,7229.0,200
O0002758,471,M00404,44,20260619,paid,3,85561.0,400
O0002759,553,M00477,79,20260511,completed,1,110279.0,400
O0002760,125,M00110,97,20260612,completed,1,35553.0,600
O0002761,500,M00430,82,20260618,paid,2,49305.0,400
O0002762,365,M00312,12,20260625,paid,2,36651.0,400
O0002763,411,M00352,91,20260519,paid,3,82096.0,400
O0002764,450,M00385,51,20260504,cancelled,1,32159.0,800
O0002765,119,M00105,83,20260517,paid,2,60725.0,600
O0002766,57,M00050,16,20260620,completed,1,20389.0,400
O0002767,167,M00146,31,20260604,paid,2,31900.0,200
O0002768,390,M00333,61,20260509,paid,3,79613.0,0
O0002769,509,M00438,62,20260510,completed,1,48428.0,800
O0002770,160,M00139,90,20260517,completed,1,15588.0,600
O0002771,88,M00076,56,20260525,paid,2,11072.0,600
O0002772,162,M00141,4,20260608,paid,1,85782.0,200
O0002773,343,M00293,61,20260621,paid,1,119602.0,600
O0002774,558,M00482,19,20260627,paid,3,37566.0,600
O0002775,520,M00448,46,20260516,completed,1,75258.0,800
O0002776,76,M00065,44,20260512,paid,2,12802.0,600
O0002777,516,M00444,34,20260625,cancelled,1,82204.0,400
O0002778,181,M00157,64,20260624,paid,2,7531.0,800
O0002779,230,M00197,47,20260618,completed,2,17337.0,800
O0002780,111,M00097,73,20260618,paid,3,19146.0,200
O0002781,497,M00427,21,20260608,paid,2,45658.0,800
O0002782,337,M00288,41,20260504,paid,3,70264.0,400
O0002783,59,M00052,85,20260510,cancelled,2,113307.0,800
O0002784,129,M00114,95,20260625,paid,2,7413.0,0
O0002785,407,M00349,24,20260520,completed,2,115831.0,400
O0002786,119,M00105,55,20260518,completed,2,48867.0,800
O0002787,109,M00095,4,20260616,completed,3,104890.0,800
O0002788,227,M00194,13,20260504,paid,2,26725.0,0
O0002789,145,M00126,91,20260609,paid,2,66805.0,600
O0002790,563,M00487,42,20260526,paid,1,16100.0,400
O0002791,415,M00355,52,20260601,completed,1,65115.0,0
O0002792,115,M00101,38,20260523,cancelled,3,38603.0,400
O0002793,343,M00293,52,20260529,paid,1,9751.0,600
O0002794,469,M00402,31,20260610,completed,3,25863.0,0
O0002795,83,M00071,61,20260610,paid,3,117314.0,0
O0002796,452,M00386,94,20260601,cancelled,2,35553.0,800
O0002797,381,M00326,43,20260619,paid,2,85142.0,200
O0002798,103,M00090,24,20260624,paid,3,118027.0,0
O0002799,364,M00312,4,20260502,cancelled,3,113230.0,200
O0002800,238,M00203,89,20260511,cancelled,1,49562.0,400
O0002801,400,M00342,65,20260616,cancelled,3,80088.0,400
O0002802,105,M00092,45,20260508,cancelled,1,22625.0,0
O0002803,119,M00105,13,20260621,paid,1,38014.0,800
O0002804,419,M00358,99,20260503,paid,1,98189.0,400
O0002805,483,M00415,76,20260620,completed,1,40149.0,400
O0002806,13,M00012,94,20260603,paid,3,26340.0,600
O0002807,551,M00475,11,20260627,cancelled,2,93601.0,800
O0002808,362,M00310,41,20260622,completed,1,13913.0,200
O0002809,437,M00373,21,20260527,completed,3,67948.0,400
O0002810,248,M00212,18,20260615,completed,3,30323.0,200
O0002811,119,M00105,2,20260531,completed,2,69686.0,200
O0002812,447,M00382,72,20260524,completed,2,8585.0,400
O0002813,139,M00121,40,20260509,cancelled,3,62140.0,400
O0002814,511,M00440,42,20260510,completed,2,56189.0,0
O0002815,523,M00451,58,20260616,paid,2,20858.0,600
O0002816,533,M00460,92,20260621,paid,2,109564.0,200
O0002817,495,M00426,65,20260602,completed,3,98636.0,800
O0002818,498,M00428,73,20260619,cancelled,3,82494.0,0
O0002819,163,M00142,8,20260622,paid,1,104729.0,800
O0002820,17,M00015,80,20260609,paid,1,22322.0,200
O0002821,393,M00336,30,20260625,cancelled,1,52918.0,0
O0002822,76,M00065,6,20260623,completed,1,105361.0,200
O0002823,148,M00129,82,20260511,completed,1,3426.0,600
O0002824,403,M00345,34,20260525,completed,2,62748.0,600
O0002825,305,M00258,59,20260517,completed,3,67130.0,0
O0002826,463,M00397,31,20260625,cancelled,2,26529.0,400
O0002827,410,M00351,79,20260630,completed,3,112045.0,0
O0002828,37,M00031,13,20260505,completed,1,90931.0,200
O0002829,281,M00239,11,20260614,paid,3,20326.0,400
O0002830,319,M00272,96,20260525,paid,3,103885.0,400
O0002831,430,M00367,33,20260502,completed,1,37798.0,400
O0002832,73,M00062,99,20260615,cancelled,3,55706.0,800
O0002833,400,M00342,19,20260609,paid,2,15604.0,400
O0002834,23,M00020,75,20260626,completed,1,79527.0,800
O0002835,344,M00294,78,20260530,cancelled,2,102425.0,800
O0002836,338,M00289,7,20260506,completed,3,118999.0,200
O0002837,512,M00441,59,20260618,paid,2,27549.0,0
O0002838,117,M00103,17,20260504,cancelled,1,13919.0,400
O0002839,443,M00378,48,20260610,paid,1,101306.0,800
O0002840,43,M00037,75,20260615,paid,2,35958.0,800
O0002841,483,M00415,15,20260526,paid,3,113852.0,200
O0002842,487,M00419,89,20260508,completed,1,53386.0,600
O0002843,422,M00360,1,20260607,paid,3,47953.0,600
O0002844,390,M00333,31,20260618,completed,3,18062.0,800
